Available devices  2
epoch: 930  loss: 0.00020638802379835397
epoch: 940  loss: 0.00020100818073842674
epoch: 950  loss: 0.00019588804570958018
epoch: 960  loss: 0.00019099246128462255
epoch: 970  loss: 0.0001862723584054038
epoch: 980  loss: 0.000181786876055412
epoch: 990  loss: 0.00017741495685186237
epoch: 1000  loss: 0.0001731964002829045
epoch: 1010  loss: 0.00016911902639549226
epoch: 1020  loss: 0.00016516899631824344
epoch: 1030  loss: 0.00016138517821673304
epoch: 1040  loss: 0.0001576830691192299
epoch: 1050  loss: 0.00015413371147587895
epoch: 1060  loss: 0.00015067441563587636
epoch: 1070  loss: 0.00014730438124388456
epoch: 1080  loss: 0.00014407445269171149
epoch: 1090  loss: 0.0001409185497323051
epoch: 1100  loss: 0.00013784519978798926
epoch: 1110  loss: 0.00013488005788531154
epoch: 1120  loss: 0.00013197361840866506
epoch: 1130  loss: 0.00012898843851871789
epoch: 1140  loss: 0.00012535561108961701
epoch: 1150  loss: 0.00012196075840620324
epoch: 1160  loss: 0.00011926992738153785
epoch: 1170  loss: 0.0001168501257780008
epoch: 1180  loss: 0.00011450608872110024
epoch: 1190  loss: 0.00011220784654142335
epoch: 1200  loss: 0.00010998463403666392
epoch: 1210  loss: 0.000107819854747504
epoch: 1220  loss: 0.00010570835001999512
epoch: 1230  loss: 0.00010363436012994498
epoch: 1240  loss: 0.00010160799865843728
epoch: 1250  loss: 9.960855823010206e-05
epoch: 1260  loss: 9.762141417013481e-05
epoch: 1270  loss: 9.566194785293192e-05
epoch: 1280  loss: 9.37335571506992e-05
epoch: 1290  loss: 9.176580351777375e-05
epoch: 1300  loss: 8.980457641882822e-05
epoch: 1310  loss: 8.786695980234072e-05
epoch: 1320  loss: 8.601376612205058e-05
epoch: 1330  loss: 8.421450183959678e-05
epoch: 1340  loss: 8.24861999717541e-05
epoch: 1350  loss: 8.083545981207862e-05
epoch: 1360  loss: 7.9235433076974e-05
epoch: 1370  loss: 7.767636270727962e-05
epoch: 1380  loss: 7.617628580192104e-05
epoch: 1390  loss: 7.472374272765592e-05
epoch: 1400  loss: 7.331481901928782e-05
epoch: 1410  loss: 7.196294609457254e-05
epoch: 1420  loss: 7.066655234666541e-05
epoch: 1430  loss: 6.94085392751731e-05
epoch: 1440  loss: 6.817667599534616e-05
epoch: 1450  loss: 6.698729703202844e-05
epoch: 1460  loss: 6.582935020560399e-05
epoch: 1470  loss: 6.470090738730505e-05
epoch: 1480  loss: 6.361649138852954e-05
epoch: 1490  loss: 6.257782661123201e-05
epoch: 1500  loss: 6.155861774459481e-05
epoch: 1510  loss: 6.0567963373614475e-05
epoch: 1520  loss: 5.959754344075918e-05
epoch: 1530  loss: 5.865323691978119e-05
epoch: 1540  loss: 5.7729845138965175e-05
epoch: 1550  loss: 5.6831406254787e-05
epoch: 1560  loss: 5.594692993327044e-05
epoch: 1570  loss: 5.5076183343771845e-05
epoch: 1580  loss: 5.423820039140992e-05
epoch: 1590  loss: 5.340452116797678e-05
epoch: 1600  loss: 5.259106183075346e-05
epoch: 1610  loss: 5.1791743317153305e-05
epoch: 1620  loss: 5.1027254812652245e-05
epoch: 1630  loss: 5.0280130380997434e-05
epoch: 1640  loss: 4.954936230205931e-05
epoch: 1650  loss: 4.8844158300198615e-05
epoch: 1660  loss: 4.813910345546901e-05
epoch: 1670  loss: 4.7456596803385764e-05
epoch: 1680  loss: 4.679560151998885e-05
epoch: 1690  loss: 4.614309364114888e-05
epoch: 1700  loss: 4.549852019408718e-05
epoch: 1710  loss: 4.4868156692245975e-05
epoch: 1720  loss: 4.4247459300095215e-05
epoch: 1730  loss: 4.3638607166940346e-05
epoch: 1740  loss: 4.3038948206231e-05
epoch: 1750  loss: 4.245176023687236e-05
epoch: 1760  loss: 4.187909871689044e-05
epoch: 1770  loss: 4.1316438000649214e-05
epoch: 1780  loss: 4.076162804267369e-05
epoch: 1790  loss: 4.021618588012643e-05
epoch: 1800  loss: 3.9680984627921134e-05
epoch: 1810  loss: 3.915134220733307e-05
epoch: 1820  loss: 3.86325700674206e-05
epoch: 1830  loss: 3.812467184616253e-05
epoch: 1840  loss: 3.762312189792283e-05
epoch: 1850  loss: 3.713062687893398e-05
epoch: 1860  loss: 3.664971882244572e-05
epoch: 1870  loss: 3.617317634052597e-05
epoch: 1880  loss: 3.5701879824046046e-05
epoch: 1890  loss: 3.524041312630288e-05
epoch: 1900  loss: 3.478713915683329e-05
epoch: 1910  loss: 3.4344026062171906e-05
epoch: 1920  loss: 3.3909953344846144e-05
epoch: 1930  loss: 3.348415339132771e-05
epoch: 1940  loss: 3.30611874233e-05
epoch: 1950  loss: 3.265182749601081e-05
epoch: 1960  loss: 3.2245316106127575e-05
epoch: 1970  loss: 3.18465827149339e-05
epoch: 1980  loss: 3.1454910640604794e-05
epoch: 1990  loss: 3.1071031116880476e-05
epoch: 2000  loss: 3.0691346182720736e-05
epoch: 2010  loss: 3.0318744393298402e-05
epoch: 2020  loss: 2.99528783216374e-05
epoch: 2030  loss: 2.9591614293167368e-05
epoch: 2040  loss: 2.923417378042359e-05
Higher validation accuracy, Checkpoint Saved!
Test accuracy is 0.9688
Traceback (most recent call last):
  File "main_1d.py", line 168, in <module>
    target_array = np.vstack(target_array)
ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
2021-05-20 12:00:11.659084: W tensorflow/stream_executor/platform/default/dso_loader.cc:60] Could not load dynamic library 'libcudart.so.11.0'; dlerror: libcudart.so.11.0: cannot open shared object file: No such file or directory
2021-05-20 12:00:11.659139: I tensorflow/stream_executor/cuda/cudart_stub.cc:29] Ignore above cudart dlerror if you do not have a GPU set up on your machine.
Available devices  2
Current cuda device  0
TITAN RTX
CNN_11dv(
  (layer_11d): Sequential(
    (0): Conv2d(1, 10, kernel_size=(3, 1000), stride=(1, 50), padding=(1, 0))
    (1): BatchNorm2d(10, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (2): ReLU()
    (3): Conv2d(10, 25, kernel_size=(3, 100), stride=(1, 2), padding=(1, 0))
    (4): BatchNorm2d(25, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (5): ReLU()
    (6): Conv2d(25, 50, kernel_size=(5, 50), stride=(1, 2), padding=(1, 0))
    (7): BatchNorm2d(50, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (8): ReLU()
    (9): Conv2d(50, 100, kernel_size=(5, 50), stride=(1, 2), padding=(1, 0))
    (10): BatchNorm2d(100, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (11): ReLU()
    (12): Conv2d(100, 100, kernel_size=(5, 50), stride=(1, 2), padding=(1, 0))
    (13): BatchNorm2d(100, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (14): ReLU()
  )
  (layer_fc): Sequential(
    (0): Linear(in_features=37500, out_features=1000, bias=True)
    (1): ReLU()
    (2): Linear(in_features=1000, out_features=100, bias=True)
    (3): ReLU()
    (4): Linear(in_features=100, out_features=10, bias=True)
    (5): ReLU()
    (6): Linear(in_features=10, out_features=2, bias=True)
  )
)
180
./Checkpoint/Checkpoint_exp_11d1.pt
epoch: 0  loss: 0.7443363666534424
Validation loss: 0.0178, Validation accuracy: 0.5250
Higher validation accuracy, Checkpoint Saved!
one epoch time = 3.62
########################################################
Validation loss: 0.0178, Validation accuracy: 0.5250
one epoch time = 1.62
########################################################
Validation loss: 0.0177, Validation accuracy: 0.5250
one epoch time = 1.51
########################################################
Validation loss: 0.0176, Validation accuracy: 0.5250
one epoch time = 1.50
########################################################
Validation loss: 0.0175, Validation accuracy: 0.5250
one epoch time = 1.51
########################################################
Validation loss: 0.0173, Validation accuracy: 0.5250
one epoch time = 1.52
########################################################
Validation loss: 0.0171, Validation accuracy: 0.5250
one epoch time = 1.51
########################################################
Validation loss: 0.0166, Validation accuracy: 0.7500
Higher validation accuracy, Checkpoint Saved!
one epoch time = 3.29
########################################################
Validation loss: 0.0156, Validation accuracy: 0.7000
one epoch time = 1.62
########################################################
Validation loss: 0.0139, Validation accuracy: 0.7500
one epoch time = 1.51
########################################################
epoch: 10  loss: 0.5311962366104126
Validation loss: 0.0120, Validation accuracy: 0.8250
Higher validation accuracy, Checkpoint Saved!
one epoch time = 3.30
########################################################
Validation loss: 0.0140, Validation accuracy: 0.7500
one epoch time = 1.61
########################################################
Validation loss: 0.0112, Validation accuracy: 0.8250
one epoch time = 1.52
########################################################
Validation loss: 0.0087, Validation accuracy: 0.9250
Higher validation accuracy, Checkpoint Saved!
one epoch time = 3.26
########################################################
Validation loss: 0.0167, Validation accuracy: 0.7750
one epoch time = 1.57
########################################################
Validation loss: 0.0100, Validation accuracy: 0.8250
one epoch time = 1.51
########################################################
Validation loss: 0.0069, Validation accuracy: 0.9500
Higher validation accuracy, Checkpoint Saved!
one epoch time = 3.27
########################################################
Validation loss: 0.0064, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0062, Validation accuracy: 0.9500
one epoch time = 1.52
########################################################
Validation loss: 0.0074, Validation accuracy: 0.9500
one epoch time = 1.53
########################################################
epoch: 20  loss: 0.1593063771724701
Validation loss: 0.0106, Validation accuracy: 0.9000
one epoch time = 1.51
########################################################
Validation loss: 0.0115, Validation accuracy: 0.9250
one epoch time = 1.51
########################################################
Validation loss: 0.0090, Validation accuracy: 0.9500
one epoch time = 1.51
########################################################
Validation loss: 0.0067, Validation accuracy: 0.9500
one epoch time = 1.51
########################################################
Validation loss: 0.0067, Validation accuracy: 0.9500
one epoch time = 1.52
########################################################
Validation loss: 0.0091, Validation accuracy: 0.9500
one epoch time = 1.69
########################################################
Validation loss: 0.0129, Validation accuracy: 0.9500
one epoch time = 1.58
########################################################
Validation loss: 0.0134, Validation accuracy: 0.9500
one epoch time = 1.52
########################################################
Validation loss: 0.0105, Validation accuracy: 0.9500
one epoch time = 1.53
########################################################
Validation loss: 0.0106, Validation accuracy: 0.9500
one epoch time = 1.54
########################################################
epoch: 30  loss: 0.04241703823208809
Validation loss: 0.0136, Validation accuracy: 0.9500
one epoch time = 1.54
########################################################
Validation loss: 0.0154, Validation accuracy: 0.9250
one epoch time = 1.55
########################################################
Validation loss: 0.0115, Validation accuracy: 0.9500
one epoch time = 1.54
########################################################
Validation loss: 0.0093, Validation accuracy: 0.9500
one epoch time = 1.54
########################################################
Validation loss: 0.0109, Validation accuracy: 0.9500
one epoch time = 1.52
########################################################
Validation loss: 0.0129, Validation accuracy: 0.9500
one epoch time = 1.52
########################################################
Validation loss: 0.0131, Validation accuracy: 0.9500
one epoch time = 1.52
########################################################
Validation loss: 0.0106, Validation accuracy: 0.9500
one epoch time = 1.52
########################################################
Validation loss: 0.0080, Validation accuracy: 0.9500
one epoch time = 1.52
########################################################
Validation loss: 0.0067, Validation accuracy: 0.9500
one epoch time = 1.51
########################################################
epoch: 40  loss: 0.008758937008678913
Validation loss: 0.0084, Validation accuracy: 0.9500
one epoch time = 1.52
########################################################
Validation loss: 0.0103, Validation accuracy: 0.9500
one epoch time = 1.52
########################################################
Validation loss: 0.0121, Validation accuracy: 0.9500
one epoch time = 1.54
########################################################
Validation loss: 0.0132, Validation accuracy: 0.9250
one epoch time = 1.53
########################################################
Validation loss: 0.0122, Validation accuracy: 0.9500
one epoch time = 1.64
########################################################
Validation loss: 0.0106, Validation accuracy: 0.9500
one epoch time = 1.71
########################################################
Validation loss: 0.0089, Validation accuracy: 0.9500
one epoch time = 1.76
########################################################
Validation loss: 0.0074, Validation accuracy: 0.9500
one epoch time = 1.78
########################################################
Validation loss: 0.0061, Validation accuracy: 0.9500
one epoch time = 1.78
########################################################
Validation loss: 0.0054, Validation accuracy: 0.9750
Higher validation accuracy, Checkpoint Saved!
one epoch time = 3.63
########################################################
epoch: 50  loss: 0.0009518206934444606
Validation loss: 0.0052, Validation accuracy: 0.9750
one epoch time = 1.61
########################################################
Validation loss: 0.0054, Validation accuracy: 0.9750
one epoch time = 1.70
########################################################
Validation loss: 0.0060, Validation accuracy: 0.9500
one epoch time = 1.74
########################################################
Validation loss: 0.0068, Validation accuracy: 0.9500
one epoch time = 1.77
########################################################
Validation loss: 0.0077, Validation accuracy: 0.9500
one epoch time = 1.78
########################################################
Validation loss: 0.0085, Validation accuracy: 0.9500
one epoch time = 1.72
########################################################
Validation loss: 0.0093, Validation accuracy: 0.9500
one epoch time = 1.57
########################################################
Validation loss: 0.0100, Validation accuracy: 0.9500
one epoch time = 1.53
########################################################
Validation loss: 0.0106, Validation accuracy: 0.9500
one epoch time = 1.54
########################################################
Validation loss: 0.0111, Validation accuracy: 0.9500
one epoch time = 1.53
########################################################
epoch: 60  loss: 0.00010601196117931977
Validation loss: 0.0115, Validation accuracy: 0.9500
one epoch time = 1.53
########################################################
Validation loss: 0.0117, Validation accuracy: 0.9500
one epoch time = 1.53
########################################################
Validation loss: 0.0117, Validation accuracy: 0.9500
one epoch time = 1.53
########################################################
Validation loss: 0.0117, Validation accuracy: 0.9500
one epoch time = 1.54
########################################################
Validation loss: 0.0115, Validation accuracy: 0.9500
one epoch time = 1.53
########################################################
Validation loss: 0.0112, Validation accuracy: 0.9500
one epoch time = 1.54
########################################################
Validation loss: 0.0109, Validation accuracy: 0.9500
one epoch time = 1.55
########################################################
Validation loss: 0.0105, Validation accuracy: 0.9500
one epoch time = 1.54
########################################################
Validation loss: 0.0101, Validation accuracy: 0.9500
one epoch time = 1.55
########################################################
Validation loss: 0.0098, Validation accuracy: 0.9500
one epoch time = 1.54
########################################################
epoch: 70  loss: 2.0971643607481383e-05
Validation loss: 0.0095, Validation accuracy: 0.9500
one epoch time = 1.57
########################################################
Validation loss: 0.0091, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0088, Validation accuracy: 0.9500
one epoch time = 1.62
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.61
########################################################
Validation loss: 0.0083, Validation accuracy: 0.9500
one epoch time = 1.62
########################################################
Validation loss: 0.0081, Validation accuracy: 0.9500
one epoch time = 1.62
########################################################
Validation loss: 0.0078, Validation accuracy: 0.9500
one epoch time = 1.62
########################################################
Validation loss: 0.0077, Validation accuracy: 0.9500
one epoch time = 1.69
########################################################
Validation loss: 0.0075, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0073, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
epoch: 80  loss: 1.289122701564338e-05
Validation loss: 0.0072, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0071, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0070, Validation accuracy: 0.9500
one epoch time = 1.67
########################################################
Validation loss: 0.0069, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0069, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0068, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0068, Validation accuracy: 0.9500
one epoch time = 1.71
########################################################
Validation loss: 0.0068, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0068, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0068, Validation accuracy: 0.9500
one epoch time = 1.69
########################################################
epoch: 90  loss: 1.3898055840400048e-05
Validation loss: 0.0068, Validation accuracy: 0.9500
one epoch time = 1.69
########################################################
Validation loss: 0.0068, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0068, Validation accuracy: 0.9500
one epoch time = 1.69
########################################################
Validation loss: 0.0069, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0069, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0069, Validation accuracy: 0.9500
one epoch time = 1.69
########################################################
Validation loss: 0.0070, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0070, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0071, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0072, Validation accuracy: 0.9500
one epoch time = 1.67
########################################################
epoch: 100  loss: 1.105926730815554e-05
Validation loss: 0.0072, Validation accuracy: 0.9500
one epoch time = 1.67
########################################################
Validation loss: 0.0073, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0073, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0074, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0074, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0075, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0076, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0076, Validation accuracy: 0.9500
one epoch time = 1.69
########################################################
Validation loss: 0.0077, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0077, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
epoch: 110  loss: 9.087923899642192e-06
Validation loss: 0.0078, Validation accuracy: 0.9500
one epoch time = 1.71
########################################################
Validation loss: 0.0078, Validation accuracy: 0.9500
one epoch time = 1.69
########################################################
Validation loss: 0.0079, Validation accuracy: 0.9500
one epoch time = 1.69
########################################################
Validation loss: 0.0079, Validation accuracy: 0.9500
one epoch time = 1.73
########################################################
Validation loss: 0.0079, Validation accuracy: 0.9500
one epoch time = 1.69
########################################################
Validation loss: 0.0080, Validation accuracy: 0.9500
one epoch time = 1.69
########################################################
Validation loss: 0.0080, Validation accuracy: 0.9500
one epoch time = 1.69
########################################################
Validation loss: 0.0081, Validation accuracy: 0.9500
one epoch time = 1.69
########################################################
Validation loss: 0.0081, Validation accuracy: 0.9500
one epoch time = 1.69
########################################################
Validation loss: 0.0081, Validation accuracy: 0.9500
one epoch time = 1.69
########################################################
epoch: 120  loss: 8.213030923798215e-06
Validation loss: 0.0082, Validation accuracy: 0.9500
one epoch time = 1.69
########################################################
Validation loss: 0.0082, Validation accuracy: 0.9500
one epoch time = 1.69
########################################################
Validation loss: 0.0082, Validation accuracy: 0.9500
one epoch time = 1.70
########################################################
Validation loss: 0.0083, Validation accuracy: 0.9500
one epoch time = 1.69
########################################################
Validation loss: 0.0083, Validation accuracy: 0.9500
one epoch time = 1.70
########################################################
Validation loss: 0.0083, Validation accuracy: 0.9500
one epoch time = 1.75
########################################################
Validation loss: 0.0083, Validation accuracy: 0.9500
one epoch time = 1.68
########################################################
Validation loss: 0.0084, Validation accuracy: 0.9500
one epoch time = 1.65
########################################################
Validation loss: 0.0084, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0084, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
epoch: 130  loss: 7.774372534186114e-06
Validation loss: 0.0084, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0085, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0085, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0085, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0085, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0085, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0085, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0085, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.64
########################################################
epoch: 140  loss: 7.477563485736027e-06
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.67
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.64
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.64
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
epoch: 150  loss: 7.24035817256663e-06
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.62
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
epoch: 160  loss: 6.990050223976141e-06
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.60
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.59
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.57
########################################################
epoch: 170  loss: 6.7528480940382e-06
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.57
########################################################
Validation loss: 0.0086, Validation accuracy: 0.9500
one epoch time = 1.57
########################################################
Validation loss: 0.0087, Validation accuracy: 0.9500
one epoch time = 1.57
########################################################
Validation loss: 0.0087, Validation accuracy: 0.9500
one epoch time = 1.58
########################################################
Validation loss: 0.0087, Validation accuracy: 0.9500
one epoch time = 1.58
########################################################
Validation loss: 0.0087, Validation accuracy: 0.9500
one epoch time = 1.57
########################################################
Validation loss: 0.0087, Validation accuracy: 0.9500
one epoch time = 1.57
########################################################
Validation loss: 0.0087, Validation accuracy: 0.9500
one epoch time = 1.57
########################################################
Validation loss: 0.0087, Validation accuracy: 0.9500
one epoch time = 1.57
########################################################
Validation loss: 0.0087, Validation accuracy: 0.9500
one epoch time = 1.56
########################################################
epoch: 180  loss: 6.52994913252769e-06
Validation loss: 0.0087, Validation accuracy: 0.9500
one epoch time = 1.57
########################################################
Validation loss: 0.0087, Validation accuracy: 0.9500
one epoch time = 1.57
########################################################
Validation loss: 0.0087, Validation accuracy: 0.9500
one epoch time = 1.59
########################################################
Validation loss: 0.0087, Validation accuracy: 0.9500
one epoch time = 1.63
########################################################
Validation loss: 0.0087, Validation accuracy: 0.9500
one epoch time = 1.63
